Numero Factura;Fecha y Hora;Nombre Cliente;Documento Cliente;Nombre Producto;Codigo de Barras;Cantidad;Precio;Descuento Porcentaje;Metodo Pago;Subtotal Factura;IVA Factura;Total Factura;Usuario Vendedor;Anulada
FAC-409;2026-06-23;;;JEANS CABALLERO JOGGER (34);1215615;2;70000;0;;70000;0;70000;admin;NO
FAC-408;2026-07-04;;;CAMISETAS UNISEX ARGENTINA 1.1 LOCAL 2026 (XL);11333532;1;110000;0;Transferencia o depósito;110000;0;110000;admin;NO
FAC-407;2026-07-04;;;ANILLOS UNISEX ANILLO 2 (VA);2832631;1;13000;0;Efectivo;13000;0;13000;admin;NO
FAC-406;2026-06-23;;;GORRAS UNISEX VARIOS (UN);14327530;1;32000;0;Transferencia o depósito;32000;0;32000;admin;NO
FAC-405;2026-06-23;;;CAMISETAS CABALLERO COLOMBIA AAA AZUL (L);11231023;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-404;2026-06-23;;;BUSOS CABALLERO CUELLO REDONDO (XL);26210832;1;56000;0;Transferencia o depósito;56000;0;56000;admin;NO
FAC-404;2026-06-23;;;CHAQUETAS CABALLERO JEAN OVEJERA (XL);25215432;1;110000;0;;110000;0;110000;admin;NO
FAC-404;2026-06-23;;;COLLAR UNISEX COLLAR 5 (VA);3038331;1;14000;0;;14000;0;14000;admin;NO
FAC-403;2026-06-22;;;BUSOS UNISEX ALGODON SIN ESTAMPADO (M);2632325;1;44000;0;Efectivo;44000;0;44000;admin;NO
FAC-402;2026-06-22;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (L);1128723;1;70000;0;Tarjeta de débito;70000;0;70000;admin;NO
FAC-401;2026-06-22;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (22);114889;1;70000;0;Transferencia o depósito;70000;0;70000;admin;NO
FAC-401;2026-06-22;;;BUSOS UNISEX MUNDIAL 2026 (XXL);26319434;1;70000;0;;70000;0;70000;admin;NO
FAC-400;2026-06-22;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (XXL);1128734;1;70000;0;Tarjeta de débito;70000;0;70000;admin;NO
FAC-400;2026-06-22;;;CAMISETAS CABALLERO COLOMBIA AAA AMARILLA (XL);1128832;1;60000;0;;60000;0;60000;admin;NO
FAC-399;2026-06-22;;;CAMISETAS CABALLERO COLOMBIA AAA AMARILLA (L);1128823;1;60000;0;Tarjeta de débito;60000;0;60000;admin;NO
FAC-399;2026-06-22;;;CAMISETAS CABALLERO COLOMBIA AAA AZUL (L);11231023;1;70000;0;;70000;0;70000;admin;NO
FAC-398;2026-06-22;;;BUSOS CABALLERO CUELLO REDONDO COMBINADO (UN);26210930;1;70000;0;Transferencia o depósito;70000;0;70000;admin;NO
FAC-397;2026-06-22;;;PANTALONES UNISEX IMPERMEABLE (M);2314525;1;32000;0;Tarjeta de débito;32000;0;32000;admin;NO
FAC-397;2026-06-22;;;CAMISETAS DAMA SEDA FRIA (UN);11124830;1;34000;0;;34000;0;34000;admin;NO
FAC-397;2026-06-22;;;PANTALONES UNISEX ALGODON (L);231623;1;32000;0;;32000;0;32000;admin;NO
FAC-397;2026-06-22;;;CHAQUETAS CABALLERO POLO SENCILLA (L);25221923;1;90000;0;;90000;0;90000;admin;NO
FAC-397;2026-06-22;;;JEANS DAMA CAMUFLADO (14);11665;1;76000;0;;76000;0;76000;admin;NO
FAC-397;2026-06-22;;;SACO DAMA TEJIDO RAYAS (UN);39125830;1;50000;0;;50000;0;50000;admin;NO
FAC-396;2026-06-22;;;CAMISETAS CABALLERO COLOMBIA AAA AMARILLA (XL);1128832;1;60000;0;Transferencia o depósito;60000;0;60000;admin;NO
FAC-395;2026-06-22;;;CAMISETAS CABALLERO COLOMBIA 1.1 BLANCA ENTRENAMIENTO (S);11231327;1;76000;0;Tarjeta de débito;76000;0;76000;admin;NO
FAC-394;2026-06-22;;;CONJUNTO CABALLERO PORTUGAL AAA (L);40222323;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-393;2026-06-22;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (XXL);1128734;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-392;2026-06-22;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (XL);1128732;1;70000;0;Transferencia o depósito;70000;0;70000;admin;NO
FAC-392;2026-06-22;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (XL);1118732;2;70000;0;;70000;0;70000;admin;NO
FAC-391;2026-07-04;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (XXL);1128734;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-390;2026-07-04;;;BLUSAS DAMA LICRADA LARGA SIZA (UN);613060;1;25000;0;Efectivo;25000;0;25000;admin;NO
FAC-390;2026-07-04;;;BLUSAS DAMA LICRADA MANGA CORTA (UN);611700;1;25000;0;;25000;0;25000;admin;NO
FAC-390;2026-07-04;;;JEANS DAMA BAGGI (8);11392;2;110000;0;;110000;0;110000;admin;NO
FAC-389;2026-06-22;;;CAMISETAS CABALLERO COLOMBIA AAA AZUL (L);11231023;3;70000;0;Tarjeta de crédito;70000;0;70000;admin;NO
FAC-389;2026-06-22;;;CONJUNTO CABALLERO ARGENTINA AAA LOCAL (M);4023325;1;70000;0;;70000;0;70000;admin;NO
FAC-389;2026-06-22;;;CAIMAN DAMA BRONCE CAIMAN (UN);591550;1;6000;0;;6000;0;6000;admin;NO
FAC-388;2026-06-22;;;BUSOS DAMA CON BORDADOS (UN);2619030;1;66000;0;Efectivo;66000;0;66000;admin;NO
FAC-387;2026-06-22;;;CAMISETAS CABALLERO SEDA FRIA (S);11224827;1;40000;0;Transferencia o depósito;40000;0;40000;admin;NO
FAC-387;2026-06-22;;;BUSOS CABALLERO CUELLO REDONDO COMBINADO (UN);26210930;1;70000;0;;70000;0;70000;admin;NO
FAC-387;2026-06-22;;;SUDADERA UNISEX OVERSIZE (UN);41320230;1;66000;0;;66000;0;66000;admin;NO
FAC-386;2026-06-22;;;CAMISETAS CABALLERO POLO SEDA FRIA (M);11221825;1;48000;0;Tarjeta de débito;48000;0;48000;admin;NO
FAC-385;2026-06-22;;;GORRAS UNISEX VARIOS (UN);14327530;1;32000;0;Efectivo;32000;0;32000;admin;NO
FAC-384;2026-06-22;;;BUSOS CABALLERO DEPORTIVO (L-XL);26211524;1;32000;0;Efectivo;32000;0;32000;admin;NO
FAC-383;2026-06-22;;;BUSOS DAMA CUELLO REDONDO (UN);26110830;1;56000;0;A convenir;56000;0;56000;admin;NO
FAC-383;2026-06-22;;;CAMISETAS UNISEX SEDA FRÍA (L);11324923;1;70000;0;;70000;0;70000;admin;NO
FAC-383;2026-06-22;;;CAMISETAS UNISEX SEDA FRÍA (M);11324925;1;70000;0;;70000;0;70000;admin;NO
FAC-382;2026-06-22;;;CANILLERAS UNISEX CANILLERA ADULTO (VA);2736931;1;16000;0;Efectivo;16000;0;16000;admin;NO
FAC-381;2026-06-22;;;BUSOS CABALLERO CUELLO REDONDO (UN);26210830;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-380;2026-06-22;;;CAMISETAS CABALLERO SEDA FRIA (L);11224823;2;40000;0;Transferencia o depósito;40000;0;40000;admin;NO
FAC-380;2026-06-22;;;PANTALONES UNISEX VIOTO (L);2327623;1;32000;0;;32000;0;32000;admin;NO
FAC-379;2026-07-04;;;CAMISETAS DAMA ALGODON AJUSTADA (S);1111727;1;40000;0;Transferencia o depósito;40000;0;40000;admin;NO
FAC-378;2026-06-21;;;SHORTS DAMA CAPRIATY (UN);417130;1;32000;0;Tarjeta de crédito;32000;0;32000;admin;NO
FAC-378;2026-06-21;;;BUSOS DAMA DUO (UN);26112230;1;36000;0;;36000;0;36000;admin;NO
FAC-378;2026-06-21;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (L);1118723;1;80000;0;;80000;0;80000;admin;NO
FAC-377;2026-06-21;;;CANDONGAS UNISEX REDONDA 1 (VA);34323331;1;10000;0;A convenir;10000;0;10000;admin;NO
FAC-377;2026-06-21;;;ANILLOS UNISEX ANILLO 6 (VA);2833031;1;12000;0;;12000;0;12000;admin;NO
FAC-377;2026-06-21;;;ANILLOS UNISEX ANILLO 3 (VA);2832731;1;9000;0;;9000;0;9000;admin;NO
FAC-376;2026-06-21;;;PULSERAS DAMA DE COLOMBIA (UN);3111110;1;5000;0;Efectivo;5000;0;5000;admin;NO
FAC-376;2026-06-21;;;CAMISETAS CABALLERO POLO RAYAS (L);11229723;1;42000;0;;42000;0;42000;admin;NO
FAC-375;2026-06-21;;;CHAQUETAS DAMA YOGA LICRA (UN);25127730;1;40000;0;Tarjeta de débito;40000;0;40000;admin;NO
FAC-374;2026-06-21;;;CAMISETAS UNISEX COLOMBIA AAA POLO AMARILLA (XXXL);11331135;1;60000;0;Efectivo;60000;0;60000;admin;NO
FAC-373;2026-06-21;;;CHAQUETAS CABALLERO ABIERTA AIR (M);252725;1;72000;0;Transferencia o depósito;72000;0;72000;admin;NO
FAC-372;2026-06-21;;;CONJUNTO UNISEX COLOMBIA 1.1 POLO AZUL (M);40329525;1;80000;0;Efectivo;80000;0;80000;admin;NO
FAC-371;2026-06-21;;;PANTALONES UNISEX IMPERMEABLE (UN);2314530;1;32000;0;Efectivo;32000;0;32000;admin;NO
FAC-370;2026-06-21;;;SERVICIO DE ESTAMPADO;;1;20000;0;Efectivo;20000;0;20000;admin;NO
FAC-370;2026-06-21;;;CONJUNTO CABALLERO ALEMANIA AAA LOCAL (XL);4021532;1;70000;0;;70000;0;70000;admin;NO
FAC-370;2026-06-21;;;CONJUNTO CABALLERO PORTUGAL AAA (XL);40222332;1;70000;0;;70000;0;70000;admin;NO
FAC-369;2026-06-21;;;LEGGINS DAMA ALGODON (XL);4411632;1;34000;0;A convenir;34000;0;34000;admin;NO
FAC-369;2026-06-21;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (XL);1128732;1;70000;0;;70000;0;70000;admin;NO
FAC-368;2026-06-21;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (XXL);1128734;3;70000;0;Tarjeta de crédito;70000;0;70000;admin;NO
FAC-368;2026-06-21;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (26);1148811;1;70000;0;;70000;0;70000;admin;NO
FAC-368;2026-06-21;;;CAMISETAS UNISEX COLOMBIA AAA POLO AZUL (L);11329623;1;65000;0;;65000;0;65000;admin;NO
FAC-368;2026-06-21;;;CAMISETAS CABALLERO COLOMBIA AAA AZUL (L);11231023;2;70000;0;;70000;0;70000;admin;NO
FAC-367;2026-06-21;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (18);114887;1;70000;0;Tarjeta de débito;70000;0;70000;admin;NO
FAC-366;2026-06-21;;;CAMISETAS DAMA ESTAMPADO CORTA (UN);1113090;1;25000;0;Tarjeta de débito;25000;0;25000;admin;NO
FAC-365;2026-06-21;;;VESTIDOS DAMA DE TIRAS (UN);8111230;1;70000;0;Tarjeta de crédito;70000;0;70000;admin;NO
FAC-364;2026-06-21;;;JEANS DAMA CAMUFLADO (16);11666;1;76000;0;Efectivo;76000;0;76000;admin;NO
FAC-364;2026-06-21;;;JEANS DAMA 1 BOTON (16);1116;1;64000;0;;64000;0;64000;admin;NO
FAC-363;2026-06-21;;;CAMISETAS CABALLERO POLO TIPO GALLETA ACANALADA (XL);11232432;1;64000;0;Efectivo;64000;0;64000;admin;NO
FAC-362;2026-06-21;;;BUSOS UNISEX ALGODON CON CAPOTA ESTAMPADO CREMALLERA (M);2631925;1;48000;0;Transferencia o depósito;48000;0;48000;admin;NO
FAC-362;2026-06-21;;;BUSOS UNISEX ALGODON SIN ESTAMPADO (L);2632323;1;44000;0;;44000;0;44000;admin;NO
FAC-361;2026-06-21;;;BUSOS CABALLERO CUELLO REDONDO COMBINADO (UN);26210930;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-360;2026-06-21;;;CAMISETAS CABALLERO POLO SEDA FRIA (M);11221825;1;48000;0;Efectivo;48000;0;48000;admin;NO
FAC-359;2026-06-21;;;CAJAS REGALO UNISEX COLOMBIA (UN);213860;1;4000;0;Efectivo;4000;0;4000;admin;NO
FAC-358;2026-06-21;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (XL);1118732;2;70000;0;Tarjeta de débito;70000;0;70000;admin;NO
FAC-357;2026-06-21;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (XL);1128732;2;70000;0;Transferencia o depósito;70000;0;70000;admin;NO
FAC-356;2026-06-21;;;CAMISETAS UNISEX COLOMBIA AAA POLO AZUL (XXL);11329634;1;65000;0;Efectivo;65000;0;65000;admin;NO
FAC-355;2026-06-21;;;BUSOS DAMA PEPAS CHINILLO (UN);26120730;1;50000;0;Tarjeta de débito;50000;0;50000;admin;NO
FAC-355;2026-06-21;;;PANTALONES DAMA MARIPOSA (XL);2118432;1;70000;0;;70000;0;70000;admin;NO
FAC-355;2026-06-21;;;BLUSAS DAMA LICRADA MANGA LARGA (UN);611710;1;25000;0;;25000;0;25000;admin;NO
FAC-355;2026-06-21;;;BLUSAS DAMA LICRADA CORTA CUELLO (UN);613050;1;25000;0;;25000;0;25000;admin;NO
FAC-355;2026-06-21;;;SACO DAMA CORAZON LOVE (UN);3919730;1;60000;0;;60000;0;60000;admin;NO
FAC-354;2026-06-21;;;CAMISETAS UNISEX COLOMBIA AAA POLO AZUL (L);11329623;1;65000;0;Tarjeta de débito;65000;0;65000;admin;NO
FAC-353;2026-06-21;;;JEANS DAMA BAGGI (14);11395;1;110000;0;Tarjeta de débito;110000;0;110000;admin;NO
FAC-353;2026-06-21;;;CAMISETAS UNISEX SEDA FRÍA (M);11324925;1;70000;0;;70000;0;70000;admin;NO
FAC-353;2026-06-21;;;STRAPLE DAMA TIRA CUELLO (UN);51126330;1;40000;0;;40000;0;40000;admin;NO
FAC-353;2026-06-21;;;CAMISETAS DAMA ESTAMPADO CORTA (UN);1113090;1;25000;0;;25000;0;25000;admin;NO
FAC-353;2026-06-21;;;PANTALONES DAMA ROMA (UN);2124030;1;88000;0;;88000;0;88000;admin;NO
FAC-352;2026-06-21;;;CAMISETAS CABALLERO COLOMBIA AAA AZUL (L);11231023;1;70000;0;Transferencia o depósito;70000;0;70000;admin;NO
FAC-351;2026-06-21;;;BUSOS UNISEX ALGODON CON CAPOTA ESTAMPADO CREMALLERA (L);2631923;1;48000;0;Tarjeta de débito;48000;0;48000;admin;NO
FAC-350;2026-06-21;;;DRILL CABALLERO JUVENIL (32);42215814;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-349;2026-06-21;;;CHAQUETAS DAMA ROMBOS (XL);25124232;1;78000;0;Efectivo;78000;0;78000;admin;NO
FAC-348;2026-06-21;;;CHAQUETAS DAMA PAÑO OVEJERA (M);25120525;1;90000;0;Tarjeta de débito;90000;0;90000;admin;NO
FAC-347;2026-06-21;;;GORRAS UNISEX COLOMBIA (UN);1438630;1;56000;0;Efectivo;56000;0;56000;admin;NO
FAC-347;2026-06-21;;;CAMISETAS CABALLERO SEDA FRIA (XL);11224832;1;40000;0;;40000;0;40000;admin;NO
FAC-347;2026-06-21;;;BUSOS CABALLERO MEDIA CREMALLERA COMBINADO (UN);26218530;1;80000;0;;80000;0;80000;admin;NO
FAC-346;2026-06-20;;;BUSOS DAMA CREMALLERA OVERSIZE (UN);26110430;1;72000;0;A convenir;72000;0;72000;admin;NO
FAC-346;2026-06-20;;;SACO DAMA CORAZON LOVE (UN);3919730;1;60000;0;;60000;0;60000;admin;NO
FAC-346;2026-06-20;;;STRAPLE DAMA TIRA CUELLO (UN);51126330;2;40000;0;;40000;0;40000;admin;NO
FAC-345;2026-06-20;;;SHORTS DAMA SHORT ARO (VA);4125131;1;52000;0;Tarjeta de débito;52000;0;52000;admin;NO
FAC-345;2026-06-20;;;BODY DAMA BODY COSMO (UN);3814730;1;46000;0;;46000;0;46000;admin;NO
FAC-345;2026-06-20;;;BODY DAMA AFELPADO (UN);3811430;1;52000;0;;52000;0;52000;admin;NO
FAC-344;2026-06-20;;;BUSOS DAMA RESORTADO CON CAPOTA (UN);26123630;1;56000;0;A convenir;56000;0;56000;admin;NO
FAC-343;2026-06-20;;;CAMISETAS CABALLERO POLO TIPO GALLETA (XL);11222032;1;50000;0;A convenir;50000;0;50000;admin;NO
FAC-342;2026-06-20;;;PANTALONES UNISEX IMPERMEABLE BORDADO EQUIPOS (L);2332823;1;46000;0;Efectivo;46000;0;46000;admin;NO
FAC-341;2026-06-20;;;CAMISAS CABALLERO JEAN (XL);10215232;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-340;2026-06-20;;;CAMISETAS CABALLERO POLO TIPO GALLETA (S);11222027;1;50000;0;A convenir;50000;0;50000;admin;NO
FAC-340;2026-06-20;;;SPLASH CABALLERO PULSERA COMBO (VA);46223031;2;25000;0;;25000;0;25000;admin;NO
FAC-339;2026-06-20;;;PULSERAS DAMA DE COLOMBIA (UN);3111110;1;5000;0;A convenir;5000;0;5000;admin;NO
FAC-339;2026-06-20;;;GORRAS UNISEX COLOMBIA (UN);1438630;1;56000;0;;56000;0;56000;admin;NO
FAC-339;2026-06-20;;;CHAQUETAS DAMA YOGA LICRA (UN);25127730;1;40000;0;;40000;0;40000;admin;NO
FAC-339;2026-06-20;;;SHORTS DAMA RUNNING (UN);4124630;1;50000;0;;50000;0;50000;admin;NO
FAC-338;2026-06-20;;;CONJUNTO UNISEX PORTUGAL AAA VISITANTE 2026 (M);40329425;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-337;2026-06-20;;;PULSERAS DAMA DE COLOMBIA (UN);3111110;1;5000;0;Efectivo;5000;0;5000;admin;NO
FAC-336;2026-06-20;;;CAMISETAS CABALLERO COLOMBIA AAA AMARILLA (M);1128825;1;60000;0;Efectivo;60000;0;60000;admin;NO
FAC-335;2026-06-20;;;CAJAS REGALO UNISEX COLOMBIA (UN);213860;1;4000;0;A convenir;4000;0;4000;admin;NO
FAC-335;2026-06-20;;;CAMISETAS CABALLERO COLOMBIA AAA AMARILLA (S);1128827;1;60000;0;;60000;0;60000;admin;NO
FAC-335;2026-06-20;;;CAMISETAS CABALLERO COLOMBIA AAA AMARILLA (XXL);1128834;1;60000;0;;60000;0;60000;admin;NO
FAC-334;2026-06-20;;;VESTIDOS DAMA DE TIRAS (UN);8111230;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-333;2026-06-20;;;CAJAS REGALO UNISEX COLOMBIA (UN);213860;1;4000;0;A convenir;4000;0;4000;admin;NO
FAC-333;2026-06-20;;;CAMISETAS CABALLERO COLOMBIA AAA AZUL (L);11231023;1;70000;0;;70000;0;70000;admin;NO
FAC-333;2026-06-20;;;CAMISETAS UNISEX COLOMBIA AAA POLO AMARILLA (S);11331127;1;58000;0;;58000;0;58000;admin;NO
FAC-332;2026-06-20;;;GORRAS UNISEX VARIOS (UN);14327530;1;32000;0;A convenir;32000;0;32000;admin;NO
FAC-331;2026-06-20;;;GORRAS UNISEX VARIOS (UN);14327530;1;32000;0;Efectivo;32000;0;32000;admin;NO
FAC-330;2026-06-20;;;BUSOS DAMA PEPAS CHINILLO (UN);26120730;1;50000;0;A convenir;50000;0;50000;admin;NO
FAC-329;2026-06-20;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (22);114889;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-328;2026-06-20;;;CONJUNTO UNISEX COLOMBIA 1.1 POLO AZUL (S);40329527;1;80000;0;A convenir;80000;0;80000;admin;NO
FAC-328;2026-06-20;;;CAMISETAS CABALLERO POLO RAYAS (M);11229725;1;42000;0;;42000;0;42000;admin;NO
FAC-328;2026-06-20;;;CAMISETAS CABALLERO POLO RAYAS (L);11229723;1;42000;0;;42000;0;42000;admin;NO
FAC-327;2026-06-20;;;PONCHO COLOMBIA;;8;23000;0;Efectivo;23000;0;23000;admin;NO
FAC-327;2026-06-20;;;CHAQUETAS UNISEX SELECCION COLOMBIA ENCAUCHETADA (M);25329025;1;140000;0;;140000;0;140000;admin;NO
FAC-326;2026-06-20;;;CONJUNTO CABALLERO JAPON AAA LOCAL (S);40215127;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-325;2026-06-20;;;CAIMAN DAMA BRONCE CAIMAN (UN);591550;1;6000;0;A convenir;6000;0;6000;admin;NO
FAC-325;2026-06-20;;;BLUSAS DAMA BASICA ALGODON (VA);614531;1;14000;0;;14000;0;14000;admin;NO
FAC-325;2026-06-20;;;LEGGINS DAMA LICRA (XL);44116732;1;32000;0;;32000;0;32000;admin;NO
FAC-325;2026-06-20;;;BUSOS DAMA CREMALLERA OVERSIZE (UN);26110430;1;72000;0;;72000;0;72000;admin;NO
FAC-325;2026-06-20;;;CAMISETAS DAMA ACANALADO LARGO (UN);1111030;1;32000;0;;32000;0;32000;admin;NO
FAC-325;2026-06-20;;;JEANS DAMA BAGGI (12);11394;1;110000;0;;110000;0;110000;admin;NO
FAC-324;2026-06-20;;;PANTALONES UNISEX VIOTO (XL);2327632;1;32000;0;Efectivo;32000;0;32000;admin;NO
FAC-323;2026-06-20;;;PANTALONES UNISEX IMPERMEABLE BORDADO EQUIPOS (XL);2332832;1;46000;0;Efectivo;46000;0;46000;admin;NO
FAC-323;2026-06-20;;;CHAQUETAS UNISEX SELECCION COLOMBIA ENCAUCHETADA (L);25329023;1;140000;0;;140000;0;140000;admin;NO
FAC-322;2026-06-20;;;CAMISETAS CABALLERO COLOMBIA 1.1 AMARILLA (L);1128723;1;70000;0;Transferencia o depósito;70000;0;70000;admin;NO
FAC-322;2026-06-20;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (S);1118727;1;70000;0;;70000;0;70000;admin;NO
FAC-321;2026-06-20;;;SERVICIO DE ESTAMPADO;;1;20000;0;A convenir;20000;0;20000;admin;NO
FAC-320;2026-06-19;;;CAMISETAS UNISEX ARGENTINA 1.1 LOCAL 2026 (M);11333525;1;110000;0;A convenir;110000;0;110000;admin;NO
FAC-319;2026-06-19;;;JEANS CABALLERO BAGGI (34);123915;1;110000;0;Efectivo;110000;0;110000;admin;NO
FAC-318;2026-06-19;;;CONJUNTO CABALLERO MEXICO AAA LOCAL (M);40218725;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-317;2026-06-19;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (26);1148811;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-316;2026-06-19;;;CAMISETAS CABALLERO POLO TIPO GALLETA (M);11222025;1;50000;0;A convenir;50000;0;50000;admin;NO
FAC-316;2026-06-19;;;CANILLERAS UNISEX CANILLERA ADULTO (VA);2736931;1;16000;0;;16000;0;16000;admin;NO
FAC-315;2026-06-19;;;CAMISETAS CABALLERO COLOMBIA AAA AMARILLA (S);1128827;1;60000;0;Efectivo;60000;0;60000;admin;NO
FAC-314;2026-06-19;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (26);1148811;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-313;2026-06-19;;;GORRAS UNISEX COLOMBIA (UN);1438630;1;56000;0;A convenir;56000;0;56000;admin;NO
FAC-312;2026-06-19;;;PANTALONES DAMA GAMUSA (UN);2113730;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-312;2026-06-19;;;BUSOS DAMA CUELLO REDONDO (UN);26110830;1;56000;0;;56000;0;56000;admin;NO
FAC-311;2026-06-19;;;CAMISETAS NIÑO COLOMBIA AAA AMARILLA (24);1148810;1;70000;0;Efectivo;70000;0;70000;admin;NO
FAC-311;2026-06-19;;;CAMISETAS CABALLERO COLOMBIA AAA AZUL (L);11231023;2;70000;0;;70000;0;70000;admin;NO
FAC-310;2026-06-19;;;CONJUNTO UNISEX COLOMBIA 1.1 POLO AZUL (L);40329523;1;80000;0;Efectivo;80000;0;80000;admin;NO
FAC-309;2026-06-19;;;CAMISETAS CABALLERO COLOMBIA 1.1 BLANCA ENTRENAMIENTO (S);11231327;2;76000;0;A convenir;76000;0;76000;admin;NO
FAC-308;2026-06-19;;;CAMISETAS CABALLERO PORTUGAL 1.1 VISITANTE (M);11222225;1;86000;0;A convenir;86000;0;86000;admin;NO
FAC-307;2026-06-19;;;CONJUNTO CABALLERO JAPON AAA LOCAL (M);40215125;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-306;2026-06-19;;;CAMISETAS DAMA COLOMBIA 1.1 AMARILLA (S);1118727;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-305;2026-06-19;;;CAMISETAS CABALLERO COLOMBIA AAA AMARILLA (L);1128823;1;60000;0;Efectivo;60000;0;60000;admin;NO
FAC-304;2026-06-18;;;CAMISETAS CABALLERO ESPAÑA 1.1 LOCAL (L);11212823;1;80000;0;A convenir;80000;0;80000;admin;NO
FAC-303;2026-06-18;;;JEANS CABALLERO JOGGER (32);1215614;1;70000;0;A convenir;70000;0;70000;admin;NO
FAC-303;2026-06-18;;;CHAQUETAS DAMA OVEJERA CUERINA (M);25120025;1;104000;0;;104000;0;104000;admin;NO
FAC-302;2026-06-18;;;DRILL CABALLERO RIBETE (34);42223715;1;76000;0;Efectivo;76000;0;76000;admin;NO
FAC-302;2026-06-18;;;CHAQUETAS DAMA OVEJERA CUERINA (S);25120027;1;104000;0;;104000;0;104000;admin;NO
FAC-301;2026-06-18;;;JEANS DAMA OVERSIZE TACHES (10);112843;1;110000;0;A convenir;110000;0;110000;admin;NO
FAC-301;2026-06-18;;;BUSOS DAMA CREMALLERA OVERSIZE (UN);26110430;1;72000;0;;72000;0;72000;admin;NO
FAC-300;2026-06-18;;;JEANS DAMA OVERSIZE BRINES (10);112853;1;110000;0;A convenir;110000;0;110000;admin;NO
FAC-300;2026-06-18;;;BLUSAS DAMA AMBAR (UN);612430;1;46000;0;;46000;0;46000;admin;NO
FAC-299;2026-06-18;;;CONJUNTO UNISEX COLOMBIA 1.1 POLO AZUL (S);40329527;1;80000;0;Efectivo;80000;0;80000;admin;NO
FAC-298;2026-06-18;;;LEGGINS DAMA LICRA (UN);44116730;1;30000;0;Efectivo;30000;0;30000;admin;NO
FAC-298;2026-06-18;;;SACO DAMA TEJIDO RAYAS (UN);39125830;1;50000;0;;50000;0;50000;admin;NO
FAC-298;2026-06-18;;;CAMISETAS DAMA SEDA FRIA (UN);11124830;1;34000;0;;34000;0;34000;admin;NO
FAC-297;2026-06-18;;;CHAQUETAS DAMA PAÑO (M);25128825;1;90000;0;A convenir;90000;0;90000;admin;NO
FAC-296;2026-06-18;;;BUSOS UNISEX ALGODON CAPOTA ESTAMPADO (M);2631825;1;48000;0;Efectivo;48000;0;48000;admin;NO
FAC-295;2026-06-18;;;ENCRESPADOR DAMA PEPITAS BRILLANTES (UN);5712080;1;11000;0;Efectivo;11000;0;11000;admin;NO
FAC-294;2026-06-18;;;SACO DAMA TEJIDO RAYAS (UN);39125830;1;50000;0;Efectivo;50000;0;50000;admin;NO
FAC-293;2026-06-18;;;CHAQUETAS DAMA ROMBOS (M);25124225;1;78000;0;A convenir;78000;0;78000;admin;NO
FAC-292;2026-06-18;;;BUSOS UNISEX ALGODON CAPOTA ESTAMPADO (M);2631825;1;48000;0;A convenir;48000;0;48000;admin;NO
FAC-291;2026-06-18;;;BUSOS UNISEX ALGODON CON CAPOTA ESTAMPADO CREMALLERA (XL);2631932;1;48000;0;Efectivo;48000;0;48000;admin;NO
FAC-290;2026-06-18;;;GORRAS UNISEX VARIOS (UN);14327530;1;32000;0;Efectivo;32000;0;32000;admin;NO
FAC-289;2026-06-18;;;CAMISETAS CABALLERO COLOMBIA 1.1 BLANCA ENTRENAMIENTO (S);11231327;1;76000;0;A convenir;76000;0;76000;admin;NO
